ec50_am,ec50_lm,efficacy
0.6900000000000001,1.03,0.8906
0.6900000000000001,1.05,0.8865
0.6900000000000001,1.07,0.8842
0.6900000000000001,1.09,0.8795
0.6900000000000001,1.11,0.8728
0.6900000000000001,1.1300000000000001,0.8666
0.6900000000000001,1.1500000000000001,0.8671
0.6900000000000001,1.17,0.8629
0.6900000000000001,1.19,0.8501
0.6900000000000001,1.21,0.8551
0.6900000000000001,1.23,0.8489
0.6900000000000001,1.25,0.8445
0.6900000000000001,1.27,0.8396
0.6900000000000001,1.29,0.8354
0.6900000000000001,1.31,0.8314
0.6900000000000001,1.33,0.8218
0.6900000000000001,1.35,0.8153
0.6900000000000001,1.37,0.8218
0.6900000000000001,1.3900000000000001,0.8177
0.6900000000000001,1.4100000000000001,0.813
0.6900000000000001,1.43,0.8138
0.6900000000000001,1.45,0.8006
0.6900000000000001,1.47,0.7971
0.6900000000000001,1.49,0.8069
0.6900000000000001,1.51,0.7939
0.6900000000000001,1.53,0.8038
0.6900000000000001,1.55,0.7923
0.6900000000000001,1.57,0.8028
0.6900000000000001,1.59,0.7916
0.6900000000000001,1.61,0.7826
0.6900000000000001,1.6300000000000001,0.7886
0.6900000000000001,1.6500000000000001,0.78
0.6900000000000001,1.6700000000000002,0.7886
0.6900000000000001,1.69,0.7789
0.6900000000000001,1.71,0.7808
0.6900000000000001,1.73,0.7787
0.6900000000000001,1.75,0.7788
0.6900000000000001,1.77,0.7813
0.6900000000000001,1.79,0.7742
0.6900000000000001,1.81,0.7776
0.6900000000000001,1.83,0.7769
0.6900000000000001,1.85,0.7753
0.6900000000000001,1.87,0.7755
0.6900000000000001,1.8900000000000001,0.7749
0.6900000000000001,1.9100000000000001,0.7732
0.6900000000000001,1.93,0.774
0.6900000000000001,1.95,0.7692
0.6900000000000001,1.97,0.7656
0.6900000000000001,1.99,0.7755
0.7100000000000001,0.01,0.9993
0.7100000000000001,0.03,0.999
0.7100000000000001,0.05,0.9989
0.7100000000000001,0.06999999999999999,0.9989
0.7100000000000001,0.09,0.9982
0.7100000000000001,0.11,0.9983
0.7100000000000001,0.13,0.9979
0.7100000000000001,0.15000000000000002,0.9978
0.7100000000000001,0.17,0.9975
0.7100000000000001,0.19,0.9971
0.7100000000000001,0.21000000000000002,0.998
0.7100000000000001,0.23,0.9971
0.7100000000000001,0.25,0.9959
0.7100000000000001,0.27,0.9961
0.7100000000000001,0.29000000000000004,0.9961
0.7100000000000001,0.31,0.9924
0.7100000000000001,0.33,0.9938
0.7100000000000001,0.35000000000000003,0.9922
0.7100000000000001,0.37,0.9926
0.7100000000000001,0.39,0.991
0.7100000000000001,0.41000000000000003,0.9866
0.7100000000000001,0.43,0.988
0.7100000000000001,0.45,0.9863
0.7100000000000001,0.47000000000000003,0.9861
0.7100000000000001,0.49,0.9834
0.7100000000000001,0.51,0.9818
0.7100000000000001,0.53,0.9794
0.7100000000000001,0.55,0.9777
0.7100000000000001,0.5700000000000001,0.9773
0.7100000000000001,0.59,0.9715
0.7100000000000001,0.61,0.9702
0.7100000000000001,0.63,0.9707
0.7100000000000001,0.65,0.9623
0.7100000000000001,0.67,0.9638
0.7100000000000001,0.6900000000000001,0.9589
0.7100000000000001,0.7100000000000001,0.9599
0.7100000000000001,0.73,0.9544
0.7100000000000001,0.75,0.9491
0.7100000000000001,0.77,0.9471
0.7100000000000001,0.79,0.9411
0.7100000000000001,0.81,0.9369
0.7100000000000001,0.8300000000000001,0.9319
0.7100000000000001,0.85,0.9299
0.7100000000000001,0.87,0.9276
0.7100000000000001,0.89,0.9213
0.7100000000000001,0.91,0.9136
0.7100000000000001,0.93,0.9073
0.7100000000000001,0.9500000000000001,0.9071
0.7100000000000001,0.97,0.9024
0.7100000000000001,0.99,0.8907
0.7100000000000001,1.01,0.8942
0.7100000000000001,1.03,0.8837
0.7100000000000001,1.05,0.8803
0.7100000000000001,1.07,0.8721
0.7100000000000001,1.09,0.8716
0.7100000000000001,1.11,0.8654
0.7100000000000001,1.1300000000000001,0.8572
0.7100000000000001,1.1500000000000001,0.8522
0.7100000000000001,1.17,0.8501
0.7100000000000001,1.19,0.8442
0.7100000000000001,1.21,0.84
0.7100000000000001,1.23,0.8351
0.7100000000000001,1.25,0.8292
0.7100000000000001,1.27,0.8281
0.7100000000000001,1.29,0.8248
0.7100000000000001,1.31,0.8204
0.7100000000000001,1.33,0.808
0.7100000000000001,1.35,0.8104
0.7100000000000001,1.37,0.8059
0.7100000000000001,1.3900000000000001,0.8069
0.7100000000000001,1.4100000000000001,0.7962
0.7100000000000001,1.43,0.7949
0.7100000000000001,1.45,0.7907
0.7100000000000001,1.47,0.7946
0.7100000000000001,1.49,0.7797
0.7100000000000001,1.51,0.776
0.7100000000000001,1.53,0.7855
0.7100000000000001,1.55,0.7786
0.7100000000000001,1.57,0.7772
0.7100000000000001,1.59,0.7729
0.7100000000000001,1.61,0.7721
0.7100000000000001,1.6300000000000001,0.7721
0.7100000000000001,1.6500000000000001,0.7684
0.7100000000000001,1.6700000000000002,0.7722
0.7100000000000001,1.69,0.7639
0.7100000000000001,1.71,0.7696
0.7100000000000001,1.73,0.7704
0.7100000000000001,1.75,0.7648
0.7100000000000001,1.77,0.7621
0.7100000000000001,1.79,0.7623
0.7100000000000001,1.81,0.7583
0.7100000000000001,1.83,0.7589
0.7100000000000001,1.85,0.7622
0.7100000000000001,1.87,0.7555
0.7100000000000001,1.8900000000000001,0.772
0.7100000000000001,1.9100000000000001,0.7623
0.7100000000000001,1.93,0.7584
0.7100000000000001,1.95,0.7609
0.7100000000000001,1.97,0.7603
0.7100000000000001,1.99,0.7569
0.73,0.01,0.9991
0.73,0.03,0.9991
0.73,0.05,0.9982
0.73,0.06999999999999999,0.9983
0.73,0.09,0.9974
0.73,0.11,0.9984
0.73,0.13,0.9975
0.73,0.15000000000000002,0.9984
0.73,0.17,0.9974
0.73,0.19,0.9977
0.73,0.21000000000000002,0.9979
0.73,0.23,0.9957
0.73,0.25,0.9965
0.73,0.27,0.9954
0.73,0.29000000000000004,0.9942
0.73,0.31,0.9939
0.73,0.33,0.9936
0.73,0.35000000000000003,0.9913
0.73,0.37,0.9899
0.73,0.39,0.9902
0.73,0.41000000000000003,0.9891
0.73,0.43,0.9879
0.73,0.45,0.9858
0.73,0.47000000000000003,0.986
0.73,0.49,0.9827
0.73,0.51,0.9801
0.73,0.53,0.9792
0.73,0.55,0.9765
0.73,0.5700000000000001,0.9728
0.73,0.59,0.975
0.73,0.61,0.9724
0.73,0.63,0.9646
0.73,0.65,0.9626
0.73,0.67,0.9574
0.73,0.6900000000000001,0.9553
0.73,0.7100000000000001,0.9601
0.73,0.73,0.9487
0.73,0.75,0.9422
0.73,0.77,0.9421
0.73,0.79,0.936
0.73,0.81,0.9312
0.73,0.8300000000000001,0.929
0.73,0.85,0.9238
0.73,0.87,0.9139
0.73,0.89,0.9151
0.73,0.91,0.9102
0.73,0.93,0.9085
0.73,0.9500000000000001,0.899
0.73,0.97,0.8925
0.73,0.99,0.8856
0.73,1.01,0.88
0.73,1.03,0.8803
0.73,1.05,0.8726
0.73,1.07,0.8725
0.73,1.09,0.86
0.73,1.11,0.8551
0.73,1.1300000000000001,0.8508
0.73,1.1500000000000001,0.8461
0.73,1.17,0.8397
0.73,1.19,0.8295
0.73,1.21,0.8282
0.73,1.23,0.8185
0.73,1.25,0.8161
0.73,1.27,0.8186
0.73,1.29,0.804
0.73,1.31,0.8079
0.73,1.33,0.8069
0.73,1.35,0.795
0.73,1.37,0.7922
0.73,1.3900000000000001,0.7895
0.73,1.4100000000000001,0.7904
0.73,1.43,0.7777
0.73,1.45,0.7847
0.73,1.47,0.7763
0.73,1.49,0.7658
0.73,1.51,0.7696
0.73,1.53,0.7644
0.73,1.55,0.7541
0.73,1.57,0.7579
0.73,1.59,0.7672
0.73,1.61,0.756
0.73,1.6300000000000001,0.7572
0.73,1.6500000000000001,0.7549
0.73,1.6700000000000002,0.7499
0.73,1.69,0.7526
0.73,1.71,0.7529
0.73,1.73,0.7577
0.73,1.75,0.7469
0.73,1.77,0.7368
0.73,1.79,0.7429
0.73,1.81,0.7481
0.73,1.83,0.7494
0.73,1.85,0.7472
0.73,1.87,0.743
0.73,1.8900000000000001,0.732
0.73,1.9100000000000001,0.7314
0.73,1.93,0.7381
0.73,1.95,0.7318
0.73,1.97,0.7424
0.73,1.99,0.7414
0.75,0.01,0.9992
0.75,0.03,0.9988
0.75,0.05,0.9981
0.75,0.06999999999999999,0.9988
0.75,0.09,0.9986
0.75,0.11,0.9984
0.75,0.13,0.9978
0.75,0.15000000000000002,0.9974
0.75,0.17,0.9982
0.75,0.19,0.9979
0.75,0.21000000000000002,0.9954
0.75,0.23,0.9965
0.75,0.25,0.9965
0.75,0.27,0.9955
0.75,0.29000000000000004,0.9951
0.75,0.31,0.993
0.75,0.33,0.9935
0.75,0.35000000000000003,0.9914
0.75,0.37,0.9906
0.75,0.39,0.9904
0.75,0.41000000000000003,0.9889
0.75,0.43,0.986
0.75,0.45,0.9857
0.75,0.47000000000000003,0.9838
0.75,0.49,0.9809
0.75,0.51,0.9777
0.75,0.53,0.9772
0.75,0.55,0.9786
0.75,0.5700000000000001,0.9738
0.75,0.59,0.971
0.75,0.61,0.9663
0.75,0.63,0.965
0.75,0.65,0.9627
0.75,0.67,0.9567
0.75,0.6900000000000001,0.9562
0.75,0.7100000000000001,0.9488
0.75,0.73,0.9463
0.75,0.75,0.9405
0.75,0.77,0.9417
0.75,0.79,0.9321
0.75,0.81,0.931
0.75,0.8300000000000001,0.9245
0.75,0.85,0.9162
0.75,0.87,0.9103
0.75,0.89,0.9054
0.75,0.91,0.9059
0.75,0.93,0.8973
0.75,0.9500000000000001,0.8867
0.75,0.97,0.883
0.75,0.99,0.8762
0.75,1.01,0.8736
0.75,1.03,0.8698
0.75,1.05,0.8623
0.75,1.07,0.8558
0.75,1.09,0.855
0.75,1.11,0.8515
0.75,1.1300000000000001,0.8458
0.75,1.1500000000000001,0.8312
0.75,1.17,0.8268
0.75,1.19,0.819
0.75,1.21,0.82
0.75,1.23,0.8059
0.75,1.25,0.8029
0.75,1.27,0.8048
0.75,1.29,0.7954
0.75,1.31,0.8026
0.75,1.33,0.79
0.75,1.35,0.783
0.75,1.37,0.7908
0.75,1.3900000000000001,0.773
0.75,1.4100000000000001,0.7666
0.75,1.43,0.7674
0.75,1.45,0.7618
0.75,1.47,0.7697
0.75,1.49,0.7678
0.75,1.51,0.7556
0.75,1.53,0.7556
0.75,1.55,0.7452
0.75,1.57,0.7484
0.75,1.59,0.7442
0.75,1.61,0.7337
0.75,1.6300000000000001,0.7413
0.75,1.6500000000000001,0.7336
0.75,1.6700000000000002,0.7412
0.75,1.69,0.7365
0.75,1.71,0.7341
0.75,1.73,0.7327
0.75,1.75,0.7357
0.75,1.77,0.7339
0.75,1.79,0.7243
0.75,1.81,0.727
0.75,1.83,0.7215
0.75,1.85,0.7194
0.75,1.87,0.7248
0.75,1.8900000000000001,0.7194
0.75,1.9100000000000001,0.7213
0.75,1.93,0.7187
0.75,1.95,0.7202
0.75,1.97,0.72
0.75,1.99,0.7228
0.77,0.01,0.9995
0.77,0.03,0.998
0.77,0.05,0.9985
0.77,0.06999999999999999,0.9983
0.77,0.09,0.9974
0.77,0.11,0.9977
0.77,0.13,0.9965
0.77,0.15000000000000002,0.9966
0.77,0.17,0.9979
0.77,0.19,0.9968
0.77,0.21000000000000002,0.9969
0.77,0.23,0.9959
0.77,0.25,0.9952
0.77,0.27,0.9945
0.77,0.29000000000000004,0.9945
0.77,0.31,0.9931
0.77,0.33,0.9927
0.77,0.35000000000000003,0.9917
0.77,0.37,0.9912
0.77,0.39,0.9897
0.77,0.41000000000000003,0.987
0.77,0.43,0.9871
0.77,0.45,0.9845
0.77,0.47000000000000003,0.9821
0.77,0.49,0.9813
0.77,0.51,0.9793
0.77,0.53,0.9756
0.77,0.55,0.9723
0.77,0.5700000000000001,0.9683
0.77,0.59,0.9667
0.77,0.61,0.9664
0.77,0.63,0.9629
0.77,0.65,0.9592
0.77,0.67,0.952
0.77,0.6900000000000001,0.95
0.77,0.7100000000000001,0.9498
0.77,0.73,0.9415
0.77,0.75,0.9415
0.77,0.77,0.9315
0.77,0.79,0.9251
0.77,0.81,0.92
0.77,0.8300000000000001,0.9215
0.77,0.85,0.9156
0.77,0.87,0.9121
0.77,0.89,0.8994
0.77,0.91,0.9001
0.77,0.93,0.8916
0.77,0.9500000000000001,0.8831
0.77,0.97,0.874
0.77,0.99,0.8736
0.77,1.01,0.859
0.77,1.03,0.8602
0.77,1.05,0.8484
0.77,1.07,0.8454
0.77,1.09,0.8491
0.77,1.11,0.8303
0.77,1.1300000000000001,0.8248
0.77,1.1500000000000001,0.8262
0.77,1.17,0.8218
0.77,1.19,0.8143
0.77,1.21,0.8009
0.77,1.23,0.7958
0.77,1.25,0.7975
0.77,1.27,0.7835
0.77,1.29,0.7788
0.77,1.31,0.7741
0.77,1.33,0.7768
0.77,1.35,0.7611
0.77,1.37,0.7626
0.77,1.3900000000000001,0.7647
0.77,1.4100000000000001,0.7571
0.77,1.43,0.7513
0.77,1.45,0.7455
0.77,1.47,0.7445
0.77,1.49,0.7481
0.77,1.51,0.7383
0.77,1.53,0.7366
0.77,1.55,0.7336
0.77,1.57,0.733
0.77,1.59,0.7323
0.77,1.61,0.724
0.77,1.6300000000000001,0.718
0.77,1.6500000000000001,0.7266
0.77,1.6700000000000002,0.7201
0.77,1.69,0.7111
0.77,1.71,0.7115
0.77,1.73,0.717
0.77,1.75,0.7183
0.77,1.77,0.7113
0.77,1.79,0.7145
0.77,1.81,0.7047
0.77,1.83,0.7161
0.77,1.85,0.7115
0.77,1.87,0.7029
0.77,1.8900000000000001,0.7013
0.77,1.9100000000000001,0.6963
0.77,1.93,0.7105
0.77,1.95,0.7078
0.77,1.97,0.7025
0.77,1.99,0.7005
0.79,0.01,0.9986
0.79,0.03,0.9977
0.79,0.05,0.9991
0.79,0.06999999999999999,0.9986
0.79,0.09,0.998
0.79,0.11,0.9977
0.79,0.13,0.9988
0.79,0.15000000000000002,0.9976
0.79,0.17,0.9971
0.79,0.19,0.9975
0.79,0.21000000000000002,0.9955
0.79,0.23,0.9967
0.79,0.25,0.9954
0.79,0.27,0.9958
0.79,0.29000000000000004,0.9932
0.79,0.31,0.9938
0.79,0.33,0.991
0.79,0.35000000000000003,0.9911
0.79,0.37,0.9889
0.79,0.39,0.9886
0.79,0.41000000000000003,0.9867
0.79,0.43,0.9857
0.79,0.45,0.9835
0.79,0.47000000000000003,0.9823
0.79,0.49,0.9802
0.79,0.51,0.9758
0.79,0.53,0.9749
0.79,0.55,0.9677
0.79,0.5700000000000001,0.967
0.79,0.59,0.9662
0.79,0.61,0.9594
0.79,0.63,0.9586
0.79,0.65,0.9554
0.79,0.67,0.9526
0.79,0.6900000000000001,0.9449
0.79,0.7100000000000001,0.9394
0.79,0.73,0.9378
0.79,0.75,0.9354
0.79,0.77,0.931
0.79,0.79,0.9267
0.79,0.81,0.9168
0.79,0.8300000000000001,0.9132
0.79,0.85,0.9025
0.79,0.87,0.9034
0.79,0.89,0.897
0.79,0.91,0.8865
0.79,0.93,0.8837
0.79,0.9500000000000001,0.8799
0.79,0.97,0.8712
0.79,0.99,0.8655
0.79,1.01,0.8556
0.79,1.03,0.8512
0.79,1.05,0.847
0.79,1.07,0.8385
0.79,1.09,0.8315
0.79,1.11,0.8224
0.79,1.1300000000000001,0.811
0.79,1.1500000000000001,0.8089
0.79,1.17,0.8031
0.79,1.19,0.7946
0.79,1.21,0.8032
0.79,1.23,0.7919
0.79,1.25,0.7824
0.79,1.27,0.7822
0.79,1.29,0.7791
0.79,1.31,0.7676
0.79,1.33,0.7607
0.79,1.35,0.7555
0.79,1.37,0.7514
0.79,1.3900000000000001,0.7417
0.79,1.4100000000000001,0.736
0.79,1.43,0.7375
0.79,1.45,0.7261
0.79,1.47,0.7275
0.79,1.49,0.7286
0.79,1.51,0.7277
0.79,1.53,0.7194
0.79,1.55,0.7099
0.79,1.57,0.7067
0.79,1.59,0.6999
0.79,1.61,0.7028
0.79,1.6300000000000001,0.702
0.79,1.6500000000000001,0.7005
0.79,1.6700000000000002,0.6939
0.79,1.69,0.693
0.79,1.71,0.6964
0.79,1.73,0.6886
0.79,1.75,0.6971
0.79,1.77,0.6963
0.79,1.79,0.6902
0.79,1.81,0.6858
0.79,1.83,0.69
0.79,1.85,0.692
0.79,1.87,0.6925
0.79,1.8900000000000001,0.6818
0.79,1.9100000000000001,0.6827
0.79,1.93,0.6831
0.79,1.95,0.6832
0.79,1.97,0.6839
0.79,1.99,0.6823
0.81,0.01,0.999
0.81,0.03,0.9978
0.81,0.05,0.9977
0.81,0.06999999999999999,0.9981
0.81,0.09,0.998
0.81,0.11,0.9971
0.81,0.13,0.9974
0.81,0.15000000000000002,0.9977
0.81,0.17,0.9973
0.81,0.19,0.9967
0.81,0.21000000000000002,0.9961
0.81,0.23,0.9955
0.81,0.25,0.9945
0.81,0.27,0.9938
0.81,0.29000000000000004,0.9932
0.81,0.31,0.9927
0.81,0.33,0.9913
0.81,0.35000000000000003,0.9897
0.81,0.37,0.989
0.81,0.39,0.9871
0.81,0.41000000000000003,0.9868
0.81,0.43,0.9832
0.81,0.45,0.9841
0.81,0.47000000000000003,0.9802
0.81,0.49,0.98
0.81,0.51,0.9775
0.81,0.53,0.9696
0.81,0.55,0.968
0.81,0.5700000000000001,0.9655
0.81,0.59,0.9588
0.81,0.61,0.9612
0.81,0.63,0.9579
0.81,0.65,0.9516
0.81,0.67,0.9462
0.81,0.6900000000000001,0.9458
0.81,0.7100000000000001,0.9376
0.81,0.73,0.9373
0.81,0.75,0.932
0.81,0.77,0.9259
0.81,0.79,0.9198
0.81,0.81,0.9164
0.81,0.8300000000000001,0.9032
0.81,0.85,0.8983
0.81,0.87,0.8952
0.81,0.89,0.8915
0.81,0.91,0.8825
0.81,0.93,0.8752
0.81,0.9500000000000001,0.8678
0.81,0.97,0.8584
0.81,0.99,0.8549
0.81,1.01,0.8487
0.81,1.03,0.842
0.81,1.05,0.8384
0.81,1.07,0.8252
0.81,1.09,0.82
0.81,1.11,0.8083
0.81,1.1300000000000001,0.8019
0.81,1.1500000000000001,0.7964
0.81,1.17,0.7939
0.81,1.19,0.7831
0.81,1.21,0.7714
0.81,1.23,0.7655
0.81,1.25,0.7717
0.81,1.27,0.7586
0.81,1.29,0.7618
0.81,1.31,0.757
0.81,1.33,0.745
0.81,1.35,0.7403
0.81,1.37,0.725
0.81,1.3900000000000001,0.7293
0.81,1.4100000000000001,0.7222
0.81,1.43,0.7209
0.81,1.45,0.7067
0.81,1.47,0.7098
0.81,1.49,0.7087
0.81,1.51,0.7069
0.81,1.53,0.6952
0.81,1.55,0.6979
0.81,1.57,0.6865
0.81,1.59,0.6874
0.81,1.61,0.6901
0.81,1.6300000000000001,0.6918
0.81,1.6500000000000001,0.6805
0.81,1.6700000000000002,0.6898
0.81,1.69,0.675
0.81,1.71,0.6738
0.81,1.73,0.6767
0.81,1.75,0.6695
0.81,1.77,0.6755
0.81,1.79,0.668
0.81,1.81,0.6665
0.81,1.83,0.66
0.81,1.85,0.6679
0.81,1.87,0.6664
0.81,1.8900000000000001,0.6647
0.81,1.9100000000000001,0.6628
0.81,1.93,0.6615
0.81,1.95,0.6592
0.81,1.97,0.6606
0.81,1.99,0.6657
0.8300000000000001,0.01,0.9989
0.8300000000000001,0.03,0.9984
0.8300000000000001,0.05,0.998
0.8300000000000001,0.06999999999999999,0.9977
0.8300000000000001,0.09,0.9976
0.8300000000000001,0.11,0.9972
0.8300000000000001,0.13,0.9971
0.8300000000000001,0.15000000000000002,0.9978
0.8300000000000001,0.17,0.9959
0.8300000000000001,0.19,0.9965
0.8300000000000001,0.21000000000000002,0.9956
0.8300000000000001,0.23,0.9952
0.8300000000000001,0.25,0.9954
0.8300000000000001,0.27,0.9936
0.8300000000000001,0.29000000000000004,0.9925
0.8300000000000001,0.31,0.9916
0.8300000000000001,0.33,0.9888
0.8300000000000001,0.35000000000000003,0.9906
0.8300000000000001,0.37,0.9861
0.8300000000000001,0.39,0.9863
0.8300000000000001,0.41000000000000003,0.9866
0.8300000000000001,0.43,0.9821
0.8300000000000001,0.45,0.9803
0.8300000000000001,0.47000000000000003,0.9774
0.8300000000000001,0.49,0.9766
0.8300000000000001,0.51,0.9737
0.8300000000000001,0.53,0.9701
0.8300000000000001,0.55,0.9666
0.8300000000000001,0.5700000000000001,0.9637
0.8300000000000001,0.59,0.9603
0.8300000000000001,0.61,0.9573
0.8300000000000001,0.63,0.9506
0.8300000000000001,0.65,0.9508
0.8300000000000001,0.67,0.946
0.8300000000000001,0.6900000000000001,0.9418
0.8300000000000001,0.7100000000000001,0.9383
0.8300000000000001,0.73,0.9308
0.8300000000000001,0.75,0.9263
0.8300000000000001,0.77,0.9206
0.8300000000000001,0.79,0.9192
0.8300000000000001,0.81,0.9062
0.8300000000000001,0.8300000000000001,0.8985
0.8300000000000001,0.85,0.8973
0.8300000000000001,0.87,0.8876
0.8300000000000001,0.89,0.8861
0.8300000000000001,0.91,0.875
0.8300000000000001,0.93,0.8689
0.8300000000000001,0.9500000000000001,0.8598
0.8300000000000001,0.97,0.8589
0.8300000000000001,0.99,0.8443
0.8300000000000001,1.01,0.842
0.8300000000000001,1.03,0.8283
0.8300000000000001,1.05,0.8256
0.8300000000000001,1.07,0.8098
0.8300000000000001,1.09,0.8085
0.8300000000000001,1.11,0.7964
0.8300000000000001,1.1300000000000001,0.7986
0.8300000000000001,1.1500000000000001,0.7881
0.8300000000000001,1.17,0.7784
0.8300000000000001,1.19,0.7743
0.8300000000000001,1.21,0.7652
0.8300000000000001,1.23,0.7548
0.8300000000000001,1.25,0.7528
0.8300000000000001,1.27,0.7359
0.8300000000000001,1.29,0.7415
0.8300000000000001,1.31,0.7336
0.8300000000000001,1.33,0.7353
0.8300000000000001,1.35,0.7285
0.8300000000000001,1.37,0.7204
0.8300000000000001,1.3900000000000001,0.714
0.8300000000000001,1.4100000000000001,0.706
0.8300000000000001,1.43,0.699
0.8300000000000001,1.45,0.7062
0.8300000000000001,1.47,0.6941
0.8300000000000001,1.49,0.6996
0.8300000000000001,1.51,0.6762
0.8300000000000001,1.53,0.6777
0.8300000000000001,1.55,0.6803
0.8300000000000001,1.57,0.6809
0.8300000000000001,1.59,0.6657
0.8300000000000001,1.61,0.6657
0.8300000000000001,1.6300000000000001,0.6614
0.8300000000000001,1.6500000000000001,0.6657
0.8300000000000001,1.6700000000000002,0.6583
0.8300000000000001,1.69,0.6645
0.8300000000000001,1.71,0.6563
0.8300000000000001,1.73,0.6547
0.8300000000000001,1.75,0.6563
0.8300000000000001,1.77,0.6589
0.8300000000000001,1.79,0.6513
0.8300000000000001,1.81,0.6518
0.8300000000000001,1.83,0.6439
0.8300000000000001,1.85,0.6577
0.8300000000000001,1.87,0.6479
0.8300000000000001,1.8900000000000001,0.6442
0.8300000000000001,1.9100000000000001,0.6482
0.8300000000000001,1.93,0.645
0.8300000000000001,1.95,0.6402
0.8300000000000001,1.97,0.6502
0.8300000000000001,1.99,0.6409
0.85,0.01,0.9984
0.85,0.03,0.9973
0.85,0.05,0.9981
0.85,0.06999999999999999,0.9987
0.85,0.09,0.9981
0.85,0.11,0.9981
0.85,0.13,0.9977
0.85,0.15000000000000002,0.9966
0.85,0.17,0.9973
0.85,0.19,0.9962
0.85,0.21000000000000002,0.9962
0.85,0.23,0.9954
0.85,0.25,0.9946
0.85,0.27,0.9947
0.85,0.29000000000000004,0.9933
0.85,0.31,0.9904
0.85,0.33,0.9896
0.85,0.35000000000000003,0.9904
0.85,0.37,0.9863
0.85,0.39,0.9855
0.85,0.41000000000000003,0.9823
0.85,0.43,0.9812
0.85,0.45,0.9785
0.85,0.47000000000000003,0.9782
0.85,0.49,0.9723
0.85,0.51,0.9713
0.85,0.53,0.9721
0.85,0.55,0.9684
0.85,0.5700000000000001,0.9643
0.85,0.59,0.9598
0.85,0.61,0.9562
0.85,0.63,0.952
0.85,0.65,0.945
0.85,0.67,0.9433
0.85,0.6900000000000001,0.9318
0.85,0.7100000000000001,0.9333
0.85,0.73,0.9267
0.85,0.75,0.9207
0.85,0.77,0.917
0.85,0.79,0.9087
0.85,0.81,0.9029
0.85,0.8300000000000001,0.8949
0.85,0.85,0.8887
0.85,0.87,0.8903
0.85,0.89,0.877
0.85,0.91,0.8717
0.85,0.93,0.8619
0.85,0.9500000000000001,0.849
0.85,0.97,0.8463
0.85,0.99,0.8412
0.85,1.01,0.8292
0.85,1.03,0.8176
0.85,1.05,0.812
0.85,1.07,0.8065
0.85,1.09,0.8006
0.85,1.11,0.7922
0.85,1.1300000000000001,0.7759
0.85,1.1500000000000001,0.7806
0.85,1.17,0.7631
0.85,1.19,0.7613
0.85,1.21,0.7506
0.85,1.23,0.7487
0.85,1.25,0.7442
0.85,1.27,0.7292
0.85,1.29,0.7352
0.85,1.31,0.7139
0.85,1.33,0.7076
0.85,1.35,0.7005
0.85,1.37,0.7066
0.85,1.3900000000000001,0.7002
0.85,1.4100000000000001,0.6921
0.85,1.43,0.6902
0.85,1.45,0.6807
0.85,1.47,0.6794
0.85,1.49,0.6769
0.85,1.51,0.6709
0.85,1.53,0.6697
0.85,1.55,0.6594
0.85,1.57,0.6439
0.85,1.59,0.6538
0.85,1.61,0.6429
0.85,1.6300000000000001,0.6424
0.85,1.6500000000000001,0.6464
0.85,1.6700000000000002,0.6441
0.85,1.69,0.6477
0.85,1.71,0.6413
0.85,1.73,0.6381
0.85,1.75,0.6398
0.85,1.77,0.6264
0.85,1.79,0.6282
0.85,1.81,0.6318
0.85,1.83,0.6403
0.85,1.85,0.6276
0.85,1.87,0.625
0.85,1.8900000000000001,0.6283
0.85,1.9100000000000001,0.6294
0.85,1.93,0.6233
0.85,1.95,0.6196
0.85,1.97,0.6238
0.85,1.99,0.6243
0.87,0.01,0.9981
0.87,0.03,0.998
0.87,0.05,0.9982
0.87,0.06999999999999999,0.9983
0.87,0.09,0.9977
0.87,0.11,0.9971
0.87,0.13,0.9966
0.87,0.15000000000000002,0.9968
0.87,0.17,0.9968
0.87,0.19,0.9964
0.87,0.21000000000000002,0.9952
0.87,0.23,0.9962
0.87,0.25,0.9949
0.87,0.27,0.9938
0.87,0.29000000000000004,0.9907
0.87,0.31,0.9918
0.87,0.33,0.9905
0.87,0.35000000000000003,0.9888
0.87,0.37,0.9867
0.87,0.39,0.9868
0.87,0.41000000000000003,0.9813
0.87,0.43,0.982
0.87,0.45,0.9765
0.87,0.47000000000000003,0.9766
0.87,0.49,0.9728
0.87,0.51,0.9749
0.87,0.53,0.9648
0.87,0.55,0.9635
0.87,0.5700000000000001,0.9589
0.87,0.59,0.956
0.87,0.61,0.9502
0.87,0.63,0.9496
0.87,0.65,0.9462
0.87,0.67,0.9386
0.87,0.6900000000000001,0.9357
0.87,0.7100000000000001,0.9258
0.87,0.73,0.9263
0.87,0.75,0.9219
0.87,0.77,0.9115
0.87,0.79,0.902
0.87,0.81,0.9006
0.87,0.8300000000000001,0.8909
0.87,0.85,0.882
0.87,0.87,0.8759
0.87,0.89,0.8643
0.87,0.91,0.8564
0.87,0.93,0.8508
0.87,0.9500000000000001,0.8421
0.87,0.97,0.8411
0.87,0.99,0.8344
0.87,1.01,0.8194
0.87,1.03,0.8141
0.87,1.05,0.8059
0.87,1.07,0.7972
0.87,1.09,0.7898
0.87,1.11,0.7829
0.87,1.1300000000000001,0.7663
0.87,1.1500000000000001,0.7611
0.87,1.17,0.7604
0.87,1.19,0.7469
0.87,1.21,0.7454
0.87,1.23,0.7347
0.87,1.25,0.7294
0.87,1.27,0.7137
